Iterations [0/25500], Train Loss: 1.001415, Validation Loss: 1.000758
Iterations [23010/25500], Train Loss: 0.011605, Validation Loss: 0.022202
Iterations [23020/25500], Train Loss: 0.012195, Validation Loss: 0.023975
Iterations [23030/25500], Train Loss: 0.013688, Validation Loss: 0.016538
Iterations [23040/25500], Train Loss: 0.013780, Validation Loss: 0.013946
Iterations [23050/25500], Train Loss: 0.011884, Validation Loss: 0.016929
Iterations [23060/25500], Train Loss: 0.015557, Validation Loss: 0.021414
Iterations [23070/25500], Train Loss: 0.007718, Validation Loss: 0.016514
Iterations [23080/25500], Train Loss: 0.014242, Validation Loss: 0.018925
Iterations [23090/25500], Train Loss: 0.015860, Validation Loss: 0.020474
Iterations [23100/25500], Train Loss: 0.010635, Validation Loss: 0.017883
Iterations [23110/25500], Train Loss: 0.010083, Validation Loss: 0.021401
Iterations [23120/25500], Train Loss: 0.009524, Validation Loss: 0.018513
Iterations [23130/25500], Train Loss: 0.013899, Validation Loss: 0.017224
Iterations [23140/25500], Train Loss: 0.012982, Validation Loss: 0.024725
Iterations [23150/25500], Train Loss: 0.014596, Validation Loss: 0.018512
Iterations [23160/25500], Train Loss: 0.016609, Validation Loss: 0.024496
Iterations [23170/25500], Train Loss: 0.010201, Validation Loss: 0.020344
Iterations [23180/25500], Train Loss: 0.008289, Validation Loss: 0.024023
Iterations [23190/25500], Train Loss: 0.015227, Validation Loss: 0.024979
Iterations [23200/25500], Train Loss: 0.009380, Validation Loss: 0.017520
Iterations [23210/25500], Train Loss: 0.012104, Validation Loss: 0.013496
Iterations [23220/25500], Train Loss: 0.013972, Validation Loss: 0.014731
Iterations [23230/25500], Train Loss: 0.013442, Validation Loss: 0.022058
Iterations [23240/25500], Train Loss: 0.011606, Validation Loss: 0.021776
Iterations [23250/25500], Train Loss: 0.009734, Validation Loss: 0.015320
Iterations [23260/25500], Train Loss: 0.010881, Validation Loss: 0.015058
Iterations [23270/25500], Train Loss: 0.014884, Validation Loss: 0.018322
Iterations [23280/25500], Train Loss: 0.009375, Validation Loss: 0.018293
Iterations [23290/25500], Train Loss: 0.015907, Validation Loss: 0.018004
Iterations [23300/25500], Train Loss: 0.015136, Validation Loss: 0.020225
Iterations [23310/25500], Train Loss: 0.008160, Validation Loss: 0.011343
Iterations [23320/25500], Train Loss: 0.016578, Validation Loss: 0.014592
Iterations [23330/25500], Train Loss: 0.010726, Validation Loss: 0.016082
Iterations [23340/25500], Train Loss: 0.019546, Validation Loss: 0.017394
Iterations [23350/25500], Train Loss: 0.010996, Validation Loss: 0.020423
Iterations [23360/25500], Train Loss: 0.011939, Validation Loss: 0.019640
Iterations [23370/25500], Train Loss: 0.012504, Validation Loss: 0.027022
Iterations [23380/25500], Train Loss: 0.016692, Validation Loss: 0.015409
Iterations [23390/25500], Train Loss: 0.010343, Validation Loss: 0.010487
Iterations [23400/25500], Train Loss: 0.008400, Validation Loss: 0.020263
Iterations [23410/25500], Train Loss: 0.011708, Validation Loss: 0.017399
Iterations [23420/25500], Train Loss: 0.012846, Validation Loss: 0.019068
Iterations [23430/25500], Train Loss: 0.018762, Validation Loss: 0.010949
Iterations [23440/25500], Train Loss: 0.011104, Validation Loss: 0.024185
Iterations [23450/25500], Train Loss: 0.011805, Validation Loss: 0.016835
Iterations [23460/25500], Train Loss: 0.013628, Validation Loss: 0.015251
Iterations [23470/25500], Train Loss: 0.009413, Validation Loss: 0.021996
Iterations [23480/25500], Train Loss: 0.015117, Validation Loss: 0.021147
Iterations [23490/25500], Train Loss: 0.010705, Validation Loss: 0.016078
Iterations [23500/25500], Train Loss: 0.015716, Validation Loss: 0.019848
Iterations [23510/25500], Train Loss: 0.009399, Validation Loss: 0.017745
Iterations [23520/25500], Train Loss: 0.008362, Validation Loss: 0.019707
Iterations [23530/25500], Train Loss: 0.011362, Validation Loss: 0.028789
Iterations [23540/25500], Train Loss: 0.011741, Validation Loss: 0.022278
Iterations [23550/25500], Train Loss: 0.007923, Validation Loss: 0.027168
Iterations [23560/25500], Train Loss: 0.012068, Validation Loss: 0.015818
Iterations [23570/25500], Train Loss: 0.012692, Validation Loss: 0.031593
Iterations [23580/25500], Train Loss: 0.008167, Validation Loss: 0.016516
Iterations [23590/25500], Train Loss: 0.018413, Validation Loss: 0.017617
Iterations [23600/25500], Train Loss: 0.012505, Validation Loss: 0.017309
Iterations [23610/25500], Train Loss: 0.011756, Validation Loss: 0.016199
Iterations [23620/25500], Train Loss: 0.030346, Validation Loss: 0.012021
Iterations [23630/25500], Train Loss: 0.014663, Validation Loss: 0.020405
Iterations [23640/25500], Train Loss: 0.010805, Validation Loss: 0.021739
Iterations [23650/25500], Train Loss: 0.013708, Validation Loss: 0.019680
Iterations [23660/25500], Train Loss: 0.008654, Validation Loss: 0.018100
Iterations [23670/25500], Train Loss: 0.014944, Validation Loss: 0.020835
Iterations [23680/25500], Train Loss: 0.007240, Validation Loss: 0.016025
Iterations [23690/25500], Train Loss: 0.010191, Validation Loss: 0.011974
Iterations [23700/25500], Train Loss: 0.011063, Validation Loss: 0.015022
Iterations [23710/25500], Train Loss: 0.013517, Validation Loss: 0.015126
Iterations [23720/25500], Train Loss: 0.009645, Validation Loss: 0.017837
Iterations [23730/25500], Train Loss: 0.012056, Validation Loss: 0.013319
Iterations [23740/25500], Train Loss: 0.012518, Validation Loss: 0.013919
Iterations [23750/25500], Train Loss: 0.012674, Validation Loss: 0.013918
Iterations [23760/25500], Train Loss: 0.008219, Validation Loss: 0.017080
Iterations [23770/25500], Train Loss: 0.008162, Validation Loss: 0.018904
Iterations [23780/25500], Train Loss: 0.008250, Validation Loss: 0.027107
Iterations [23790/25500], Train Loss: 0.012036, Validation Loss: 0.016991
Iterations [23800/25500], Train Loss: 0.009836, Validation Loss: 0.010921
Iterations [23810/25500], Train Loss: 0.005881, Validation Loss: 0.017493
Iterations [23820/25500], Train Loss: 0.010236, Validation Loss: 0.009509
Iterations [23830/25500], Train Loss: 0.011135, Validation Loss: 0.018449
Iterations [23840/25500], Train Loss: 0.008610, Validation Loss: 0.015991
Iterations [23850/25500], Train Loss: 0.008592, Validation Loss: 0.020916
Iterations [23860/25500], Train Loss: 0.010548, Validation Loss: 0.022013
Iterations [23870/25500], Train Loss: 0.007478, Validation Loss: 0.013394
Iterations [23880/25500], Train Loss: 0.013182, Validation Loss: 0.015571
Iterations [23890/25500], Train Loss: 0.015107, Validation Loss: 0.025293
Iterations [23900/25500], Train Loss: 0.009941, Validation Loss: 0.019675
Iterations [23910/25500], Train Loss: 0.011349, Validation Loss: 0.013950
Iterations [23920/25500], Train Loss: 0.010253, Validation Loss: 0.016729
Iterations [23930/25500], Train Loss: 0.009299, Validation Loss: 0.027701
Iterations [23940/25500], Train Loss: 0.019585, Validation Loss: 0.009782
Iterations [23950/25500], Train Loss: 0.013008, Validation Loss: 0.018730
Iterations [23960/25500], Train Loss: 0.011191, Validation Loss: 0.021094
Iterations [23970/25500], Train Loss: 0.007856, Validation Loss: 0.023372
Iterations [23980/25500], Train Loss: 0.010241, Validation Loss: 0.018377
Iterations [23990/25500], Train Loss: 0.014608, Validation Loss: 0.024109
Iterations [24000/25500], Train Loss: 0.012506, Validation Loss: 0.014000
Iterations [24010/25500], Train Loss: 0.006668, Validation Loss: 0.013503
Iterations [24020/25500], Train Loss: 0.006983, Validation Loss: 0.015885
Iterations [24030/25500], Train Loss: 0.013869, Validation Loss: 0.019565
Iterations [24040/25500], Train Loss: 0.010843, Validation Loss: 0.024883
Iterations [24050/25500], Train Loss: 0.011359, Validation Loss: 0.020994
Iterations [24060/25500], Train Loss: 0.012042, Validation Loss: 0.018505
Iterations [24070/25500], Train Loss: 0.009393, Validation Loss: 0.018889
Iterations [24080/25500], Train Loss: 0.017549, Validation Loss: 0.016021
Iterations [24090/25500], Train Loss: 0.017326, Validation Loss: 0.016518
Iterations [24100/25500], Train Loss: 0.006275, Validation Loss: 0.013599
Iterations [24110/25500], Train Loss: 0.009289, Validation Loss: 0.013535
Iterations [24120/25500], Train Loss: 0.013425, Validation Loss: 0.022212
Iterations [24130/25500], Train Loss: 0.010824, Validation Loss: 0.009482
Iterations [24140/25500], Train Loss: 0.016707, Validation Loss: 0.012350
Iterations [24150/25500], Train Loss: 0.014786, Validation Loss: 0.020358
Iterations [24160/25500], Train Loss: 0.010125, Validation Loss: 0.013286
Iterations [24170/25500], Train Loss: 0.013019, Validation Loss: 0.012828
Iterations [24180/25500], Train Loss: 0.008343, Validation Loss: 0.017361
Iterations [24190/25500], Train Loss: 0.013348, Validation Loss: 0.020682
Iterations [24200/25500], Train Loss: 0.009500, Validation Loss: 0.023947
Iterations [24210/25500], Train Loss: 0.011496, Validation Loss: 0.024823
Iterations [24220/25500], Train Loss: 0.011538, Validation Loss: 0.021149
Iterations [24230/25500], Train Loss: 0.009123, Validation Loss: 0.015383
Iterations [24240/25500], Train Loss: 0.009276, Validation Loss: 0.013256
Iterations [24250/25500], Train Loss: 0.011989, Validation Loss: 0.021671
Iterations [24260/25500], Train Loss: 0.009122, Validation Loss: 0.012675
Iterations [24270/25500], Train Loss: 0.011683, Validation Loss: 0.023558
Iterations [24280/25500], Train Loss: 0.013942, Validation Loss: 0.018845
Iterations [24290/25500], Train Loss: 0.007847, Validation Loss: 0.019116
Iterations [24300/25500], Train Loss: 0.012213, Validation Loss: 0.017814
Iterations [24310/25500], Train Loss: 0.014351, Validation Loss: 0.018986
Iterations [24320/25500], Train Loss: 0.010043, Validation Loss: 0.015164
Iterations [24330/25500], Train Loss: 0.012202, Validation Loss: 0.015983
Iterations [24340/25500], Train Loss: 0.010360, Validation Loss: 0.014861
Iterations [24350/25500], Train Loss: 0.009049, Validation Loss: 0.018202
Iterations [24360/25500], Train Loss: 0.019733, Validation Loss: 0.012758
Iterations [24370/25500], Train Loss: 0.006954, Validation Loss: 0.015852
Iterations [24380/25500], Train Loss: 0.007258, Validation Loss: 0.022897
Iterations [24390/25500], Train Loss: 0.010233, Validation Loss: 0.017233
Iterations [24400/25500], Train Loss: 0.015682, Validation Loss: 0.009194
Iterations [24410/25500], Train Loss: 0.006154, Validation Loss: 0.024093
Iterations [24420/25500], Train Loss: 0.009928, Validation Loss: 0.020431
Iterations [24430/25500], Train Loss: 0.008542, Validation Loss: 0.015082
Iterations [24440/25500], Train Loss: 0.007985, Validation Loss: 0.016602
Iterations [24450/25500], Train Loss: 0.013244, Validation Loss: 0.019387
Iterations [24460/25500], Train Loss: 0.008554, Validation Loss: 0.015206
Iterations [24470/25500], Train Loss: 0.008134, Validation Loss: 0.014326
Iterations [24480/25500], Train Loss: 0.011898, Validation Loss: 0.014110
Iterations [24490/25500], Train Loss: 0.014970, Validation Loss: 0.019699
Iterations [24500/25500], Train Loss: 0.014403, Validation Loss: 0.023441
Iterations [24510/25500], Train Loss: 0.007776, Validation Loss: 0.016230
Iterations [24520/25500], Train Loss: 0.011174, Validation Loss: 0.017686
Iterations [24530/25500], Train Loss: 0.011947, Validation Loss: 0.013863
Iterations [24540/25500], Train Loss: 0.010271, Validation Loss: 0.013636
Iterations [24550/25500], Train Loss: 0.008787, Validation Loss: 0.013587
Iterations [24560/25500], Train Loss: 0.009672, Validation Loss: 0.019532
Iterations [24570/25500], Train Loss: 0.006785, Validation Loss: 0.017099
Iterations [24580/25500], Train Loss: 0.014470, Validation Loss: 0.015607
Iterations [24590/25500], Train Loss: 0.009241, Validation Loss: 0.020003
Iterations [24600/25500], Train Loss: 0.010836, Validation Loss: 0.018949
Iterations [24610/25500], Train Loss: 0.010299, Validation Loss: 0.011628
Iterations [24620/25500], Train Loss: 0.011371, Validation Loss: 0.015435
Iterations [24630/25500], Train Loss: 0.017496, Validation Loss: 0.015247
Iterations [24640/25500], Train Loss: 0.011098, Validation Loss: 0.012459
Iterations [24650/25500], Train Loss: 0.013296, Validation Loss: 0.026315
Iterations [24660/25500], Train Loss: 0.011923, Validation Loss: 0.015024
Iterations [24670/25500], Train Loss: 0.011501, Validation Loss: 0.017128
Iterations [24680/25500], Train Loss: 0.010205, Validation Loss: 0.017987
Iterations [24690/25500], Train Loss: 0.015001, Validation Loss: 0.016197
Iterations [24700/25500], Train Loss: 0.009347, Validation Loss: 0.014447
Iterations [24710/25500], Train Loss: 0.007308, Validation Loss: 0.012578
Iterations [24720/25500], Train Loss: 0.009688, Validation Loss: 0.014648
Iterations [24730/25500], Train Loss: 0.006738, Validation Loss: 0.027598
Iterations [24740/25500], Train Loss: 0.009690, Validation Loss: 0.017626
Iterations [24750/25500], Train Loss: 0.006362, Validation Loss: 0.016515
Iterations [24760/25500], Train Loss: 0.011470, Validation Loss: 0.015044
Iterations [24770/25500], Train Loss: 0.020148, Validation Loss: 0.014441
Iterations [24780/25500], Train Loss: 0.009712, Validation Loss: 0.018448
Iterations [24790/25500], Train Loss: 0.011623, Validation Loss: 0.011821
Iterations [24800/25500], Train Loss: 0.010659, Validation Loss: 0.016178
Iterations [24810/25500], Train Loss: 0.013461, Validation Loss: 0.016057
Iterations [24820/25500], Train Loss: 0.004791, Validation Loss: 0.017790
Iterations [24830/25500], Train Loss: 0.014658, Validation Loss: 0.022043
Iterations [24840/25500], Train Loss: 0.006716, Validation Loss: 0.019646
Iterations [24850/25500], Train Loss: 0.008515, Validation Loss: 0.021535
Iterations [24860/25500], Train Loss: 0.006789, Validation Loss: 0.024375
Iterations [24870/25500], Train Loss: 0.010068, Validation Loss: 0.013303
Iterations [24880/25500], Train Loss: 0.006040, Validation Loss: 0.018164
Iterations [24890/25500], Train Loss: 0.010634, Validation Loss: 0.016160
Iterations [24900/25500], Train Loss: 0.011770, Validation Loss: 0.023502
Iterations [24910/25500], Train Loss: 0.014220, Validation Loss: 0.023627
Iterations [24920/25500], Train Loss: 0.010419, Validation Loss: 0.016067
Iterations [24930/25500], Train Loss: 0.007587, Validation Loss: 0.016835
Iterations [24940/25500], Train Loss: 0.009151, Validation Loss: 0.015206
Iterations [24950/25500], Train Loss: 0.007632, Validation Loss: 0.014163
Iterations [24960/25500], Train Loss: 0.006720, Validation Loss: 0.015057
Iterations [24970/25500], Train Loss: 0.009476, Validation Loss: 0.010502
Iterations [24980/25500], Train Loss: 0.011779, Validation Loss: 0.014088
Iterations [24990/25500], Train Loss: 0.012415, Validation Loss: 0.015795
Iterations [25000/25500], Train Loss: 0.009718, Validation Loss: 0.011338
Iterations [25010/25500], Train Loss: 0.011824, Validation Loss: 0.023401
Iterations [25020/25500], Train Loss: 0.009157, Validation Loss: 0.015604
Iterations [25030/25500], Train Loss: 0.009526, Validation Loss: 0.012318
Iterations [25040/25500], Train Loss: 0.008126, Validation Loss: 0.011418
Iterations [25050/25500], Train Loss: 0.014432, Validation Loss: 0.023070
Iterations [25060/25500], Train Loss: 0.013515, Validation Loss: 0.019254
Iterations [25070/25500], Train Loss: 0.011083, Validation Loss: 0.020534
Iterations [25080/25500], Train Loss: 0.011996, Validation Loss: 0.026484
Iterations [25090/25500], Train Loss: 0.010461, Validation Loss: 0.015772
Iterations [25100/25500], Train Loss: 0.011242, Validation Loss: 0.013159
Iterations [25110/25500], Train Loss: 0.008853, Validation Loss: 0.019137
Iterations [25120/25500], Train Loss: 0.009991, Validation Loss: 0.014217
Iterations [25130/25500], Train Loss: 0.007616, Validation Loss: 0.012467
Iterations [25140/25500], Train Loss: 0.014831, Validation Loss: 0.025618
Iterations [25150/25500], Train Loss: 0.011678, Validation Loss: 0.024978
Iterations [25160/25500], Train Loss: 0.007885, Validation Loss: 0.015911
Iterations [25170/25500], Train Loss: 0.007964, Validation Loss: 0.013933
Iterations [25180/25500], Train Loss: 0.005313, Validation Loss: 0.013119
Iterations [25190/25500], Train Loss: 0.013744, Validation Loss: 0.025014
Iterations [25200/25500], Train Loss: 0.011653, Validation Loss: 0.008587
Iterations [25210/25500], Train Loss: 0.006781, Validation Loss: 0.026652
Iterations [25220/25500], Train Loss: 0.012216, Validation Loss: 0.016927
